,Driver_ID,Gender,City,Education_Level,Joining Designation,Current_date,Total_Months_Worked,Max_Grade,Income_Total,Age_Max,Total_Business_Value,Quarterly_Rating_Mean,Churn_User
1761,2069,1.0,C23,0.0,1.0,02/01/19,2,1.0,61998.0,42.0,0.0,1.0,1.0
1762,2070,0.0,C6,0.0,2.0,12/01/20,24,4.0,1862388.0,32.0,24294670.0,2.5,0.0
1763,2071,1.0,C3,1.0,2.0,10/01/20,4,2.0,322140.0,34.0,3630980.0,3.25,1.0
1764,2073,0.0,C27,0.0,1.0,10/01/19,9,1.0,381420.0,37.333333333333336,750130.0,1.1111111111111112,1.0
1765,2074,0.0,C18,1.0,2.0,09/01/19,2,2.0,94974.0,25.0,0.0,1.0,1.0
1766,2076,1.0,C15,2.0,1.0,12/01/20,24,2.0,2164800.0,40.0,19132220.0,2.875,0.0
1767,2078,1.0,C12,0.0,3.0,12/01/20,7,3.0,581196.0,35.0,7909650.0,3.5714285714285716,0.0
1768,2082,0.0,C24,2.0,2.0,12/01/20,7,2.0,460082.0,29.0,1643120.0,1.4285714285714286,0.0
1769,2083,1.0,C17,2.0,1.0,12/01/19,12,1.0,558180.0,37.0,2199640.0,1.75,1.0
1770,2084,1.0,C17,2.0,2.0,11/01/20,2,2.0,84810.0,26.0,0.0,1.0,1.0
1771,2085,1.0,C22,2.0,1.0,07/01/19,7,1.0,355509.0,30.0,3991680.0,2.7142857142857144,1.0
1772,2086,0.0,C9,0.0,1.0,01/01/19,1,1.0,29915.0,45.0,0.0,1.0,1.0
1773,2087,0.0,C24,2.0,1.0,12/01/20,24,3.0,2275788.0,52.0,29736510.0,3.0,0.0
1774,2088,1.0,C9,1.0,1.0,12/01/20,1,1.0,45264.0,32.0,0.0,1.0,0.0
1775,2089,0.0,C29,0.0,3.0,12/01/20,5,3.0,191005.0,33.0,952840.0,1.6,0.0
1776,2090,0.0,C15,2.0,2.0,12/01/20,5,2.0,374365.0,32.0,152890.0,1.0,0.0
1777,2091,0.0,C24,1.0,1.0,06/01/19,6,1.0,135336.0,40.0,2717680.0,2.0,1.0
1778,2092,0.0,C2,1.0,3.0,12/01/19,12,3.0,792420.0,34.0,4660960.0,1.9166666666666667,1.0
1779,2093,0.0,C19,2.0,2.0,12/01/19,4,2.0,235488.0,31.0,0.0,1.0,0.0
1780,2094,0.0,C15,1.0,1.0,02/01/19,2,1.0,52106.0,28.0,0.0,1.0,1.0
1781,2095,0.0,C26,1.0,1.0,12/01/19,3,1.0,146487.0,34.0,0.0,1.0,1.0
1782,2096,0.0,C14,1.0,2.0,12/01/20,8,2.0,569032.0,35.0,2113020.0,1.75,0.0
1783,2097,0.0,C25,0.0,3.0,12/01/20,5,3.0,352480.0,36.0,0.0,1.0,0.0
1784,2098,0.0,C21,2.0,3.0,07/01/19,7,5.0,979174.0,44.0,0.0,1.0,1.0
1785,2100,0.0,C9,1.0,2.0,11/01/19,11,2.0,721952.0,42.0,9611480.0,3.1818181818181817,1.0
1786,2101,0.0,C17,2.0,3.0,12/01/19,5,3.0,452105.0,30.0,104740.0,1.0,1.0
1787,2102,0.0,C2,2.0,3.0,11/01/19,11,4.0,1294788.0,44.0,6514730.0,1.5454545454545454,1.0
1788,2103,0.0,C10,0.0,2.0,11/01/20,5,2.0,324275.0,37.0,698240.0,1.6,1.0
1789,2104,1.0,C7,0.0,1.0,12/01/20,24,3.0,1908552.0,41.0,17504850.0,2.5,0.0
1790,2105,0.0,C21,1.0,1.0,03/01/19,3,1.0,100326.0,33.0,0.0,1.0,1.0
1791,2106,1.0,C2,0.0,1.0,05/01/19,5,1.0,106260.0,32.0,2037410.0,2.0,1.0
1792,2108,1.0,C16,2.0,1.0,12/01/19,3,1.0,179784.0,32.0,100710.0,1.0,1.0
1793,2109,0.0,C7,2.0,2.0,12/01/20,15,2.0,1087170.0,31.0,9644890.0,2.6,0.0
1794,2110,0.0,C19,0.0,5.0,12/01/20,24,5.0,3164328.0,38.0,20187150.0,1.375,0.0
1795,2113,1.0,C15,1.0,1.0,10/01/19,2,1.0,77984.0,32.0,0.0,1.0,1.0
1796,2114,1.0,C19,0.0,2.0,12/01/20,24,4.0,2536464.0,41.0,56969020.0,2.5,0.0
1797,2115,0.0,C9,2.0,2.0,02/01/19,2,2.0,138332.0,30.0,0.0,1.0,1.0
1798,2116,1.0,C22,0.0,1.0,06/01/19,6,1.0,243552.0,52.0,1000000.0,1.5,1.0
1799,2117,0.0,C4,2.0,2.0,02/01/19,2,2.0,83182.0,37.0,0.0,1.0,1.0
1800,2118,0.0,C10,2.0,2.0,12/01/19,13,2.0,620776.0,27.0,7800830.0,2.3076923076923075,1.0
1801,2120,1.0,C4,1.0,1.0,12/01/19,8,1.0,152416.0,31.0,845060.0,1.375,1.0
1802,2121,1.0,C22,2.0,1.0,05/01/19,5,1.0,158715.0,26.0,654060.0,1.0,1.0
1803,2122,0.0,C2,0.0,3.0,02/01/19,2,3.0,122130.0,34.0,250310.0,1.0,1.0
1804,2123,1.0,C3,0.0,2.0,02/01/19,2,2.0,85208.0,46.0,0.0,1.0,1.0
1805,2124,0.0,C13,1.0,1.0,07/01/19,7,2.0,482552.0,23.0,3045460.0,1.4285714285714286,1.0
1806,2125,1.0,C24,1.0,1.0,08/01/19,8,1.0,316480.0,41.0,2987810.0,2.125,1.0
1807,2126,1.0,C28,2.0,2.0,05/01/20,5,2.0,223535.0,35.0,321720.0,1.0,1.0
1808,2127,1.0,C12,2.0,2.0,10/01/20,4,2.0,345164.0,34.0,0.0,1.0,1.0
1809,2128,0.0,C28,1.0,1.0,05/01/19,5,1.0,106350.0,37.0,1042760.0,1.6,1.0
1810,2129,1.0,C17,2.0,2.0,02/01/19,2,2.0,119860.0,34.0,441810.0,1.0,1.0
1811,2130,0.0,C20,2.0,2.0,02/01/19,2,2.0,81896.0,34.0,362450.0,1.0,1.0
1812,2131,0.0,C21,1.0,2.0,12/01/19,5,2.0,228325.0,30.0,194820.0,1.0,1.0
1813,2132,1.0,C21,1.0,2.0,12/01/19,3,2.0,212334.0,31.0,405620.0,1.0,0.0
1814,2133,0.0,C22,1.0,3.0,09/01/20,4,3.0,299124.0,28.0,0.0,1.0,1.0
1815,2134,0.0,C29,0.0,2.0,12/01/20,24,5.0,2784144.0,40.0,59696450.0,2.875,0.0
1816,2135,1.0,C24,0.0,3.0,12/01/20,5,3.0,237130.0,43.0,194150.0,1.0,0.0
1817,2137,1.0,C26,2.0,1.0,12/01/20,24,2.0,1465200.0,35.0,20041520.0,3.25,0.0
1818,2138,0.0,C8,1.0,1.0,01/01/19,1,1.0,43989.0,29.0,0.0,1.0,1.0
1819,2139,0.0,C4,2.0,2.0,12/01/20,4,2.0,383876.0,26.0,1508530.0,2.5,0.0
1820,2140,0.0,C19,1.0,3.0,12/01/20,1,3.0,50778.0,32.0,0.0,1.0,0.0
1821,2141,0.0,C16,2.0,3.0,08/01/20,2,3.0,99066.0,28.0,0.0,1.0,1.0
1822,2142,1.0,C26,2.0,1.0,12/01/19,14,1.0,584122.0,45.0,5029310.0,2.2857142857142856,1.0
1823,2143,0.0,C29,0.0,2.0,03/01/20,3,2.0,128532.0,26.0,0.0,1.0,1.0
1824,2144,1.0,C9,2.0,2.0,05/01/19,5,2.0,210830.0,36.0,584180.0,1.0,1.0
1825,2145,0.0,C4,1.0,2.0,03/01/20,3,2.0,132036.0,32.0,0.0,1.0,1.0
1826,2146,0.0,C6,1.0,2.0,09/01/20,3,2.0,178056.0,27.0,0.0,1.0,1.0
1827,2148,1.0,C17,2.0,3.0,12/01/20,17,3.0,1184526.0,32.0,11207560.0,2.0,0.0
1828,2151,0.0,C14,0.0,1.0,12/01/19,15,2.0,780525.0,32.0,5484730.0,1.8,1.0
1829,2152,1.0,C22,2.0,1.0,02/01/19,2,1.0,54388.0,28.0,50000.0,1.0,1.0
1830,2153,1.0,C11,1.0,2.0,12/01/20,3,2.0,241497.0,30.0,201770.0,1.0,0.0
1831,2154,0.0,C25,2.0,5.0,10/01/19,10,5.0,1537660.0,41.0,0.0,1.0,1.0
1832,2155,0.0,C29,2.0,1.0,07/01/19,7,1.0,299404.0,36.0,774780.0,1.4285714285714286,1.0
1833,2156,1.0,C5,2.0,2.0,05/01/19,5,2.0,410230.0,34.0,1639910.0,1.6,1.0
1834,2157,1.0,C10,0.0,2.0,03/01/19,3,2.0,139440.0,36.0,216810.0,1.0,1.0
1835,2159,1.0,C29,1.0,1.0,07/01/19,7,1.0,299691.0,35.0,1353350.0,1.4285714285714286,1.0
1836,2160,1.0,C8,2.0,2.0,12/01/20,19,2.0,1266350.0,37.0,10804780.0,2.4210526315789473,0.0
1837,2161,0.0,C19,1.0,3.0,12/01/19,6,3.0,197226.0,39.0,411660.0,1.0,1.0
1838,2162,0.0,C23,1.0,1.0,12/01/19,17,1.0,540753.0,38.0,6598680.0,2.0588235294117645,1.0
1839,2163,0.0,C11,1.0,1.0,12/01/19,3,1.0,167100.0,32.0,0.0,1.0,1.0
1840,2164,0.0,C15,1.0,1.0,12/01/19,4,1.0,143772.0,23.0,165440.0,1.0,1.0
1841,2165,1.0,C23,0.0,1.0,10/01/19,3,1.0,136812.0,37.0,0.0,1.0,1.0
1842,2166,0.0,C29,2.0,1.0,12/01/20,24,1.0,762720.0,43.0,13590220.0,2.875,0.0
1843,2167,0.0,C1,1.0,1.0,12/01/19,13,2.0,919282.0,39.0,6598600.0,2.076923076923077,1.0
1844,2168,0.0,C25,1.0,1.0,12/01/20,24,1.0,1219224.0,42.0,13936770.0,2.625,1.0
1845,2169,1.0,C7,0.0,3.0,12/01/20,7,3.0,935053.0,28.0,1124200.0,1.4285714285714286,0.0
1846,2170,0.0,C14,2.0,1.0,08/01/19,8,1.0,417568.0,30.0,2140510.0,1.75,1.0
1847,2171,0.0,C17,0.0,3.0,07/01/19,1,3.0,55777.0,35.0,0.0,1.0,1.0
1848,2172,0.0,C9,0.0,1.0,02/01/19,2,2.0,106210.0,27.0,0.0,1.0,1.0
1849,2173,0.0,C25,1.0,3.0,05/01/20,2,3.0,128740.0,43.0,0.0,1.0,1.0
1850,2174,0.0,C20,0.0,1.0,12/01/19,12,1.0,232452.0,41.0,4627380.0,2.5,1.0
1851,2175,0.0,C29,2.0,4.0,11/01/20,5,4.0,506115.0,41.0,961180.0,1.0,1.0
1852,2176,0.0,C25,1.0,1.0,11/01/19,11,1.0,550319.0,30.0,0.0,1.0,1.0
1853,2178,1.0,C11,1.0,2.0,12/01/20,6,2.0,419826.0,33.0,2587850.0,2.5,0.0
1854,2179,1.0,C22,1.0,1.0,12/01/20,24,2.0,1418520.0,32.0,18036100.0,3.0,0.0
1855,2180,0.0,C22,0.0,1.0,05/01/19,5,1.0,59445.0,39.0,873850.0,1.6,1.0
1856,2181,1.0,C24,1.0,2.0,12/01/19,3,2.0,142320.0,35.0,0.0,1.0,1.0
1857,2182,1.0,C3,0.0,1.0,12/01/19,19,1.0,768303.0,24.0,7305650.0,2.4210526315789473,1.0
1858,2183,1.0,C10,1.0,3.0,09/01/20,3,3.0,88350.0,40.0,0.0,1.0,1.0
1859,2186,1.0,C8,2.0,1.0,12/01/19,18,2.0,1264428.0,30.0,8930640.0,2.1666666666666665,1.0
1860,2187,0.0,C20,0.0,1.0,10/01/19,5,1.0,127550.0,31.0,0.0,1.0,1.0
1861,2188,1.0,C11,0.0,4.0,12/01/20,5,4.0,472200.0,42.0,386460.0,1.0,0.0
1862,2189,1.0,C9,1.0,2.0,12/01/20,24,4.0,3482784.0,44.0,21746880.0,2.0,0.0
1863,2190,0.0,C7,1.0,1.0,03/01/19,3,2.0,188865.0,28.0,144200.0,1.0,1.0
1864,2191,0.0,C26,1.0,1.0,12/01/20,2,1.0,61920.0,29.0,150040.0,1.0,0.0
1865,2192,0.0,C19,1.0,3.0,12/01/19,7,3.0,744996.0,39.0,0.0,1.0,1.0
1866,2193,0.0,C29,2.0,3.0,12/01/20,13,3.0,1095458.0,36.0,13363600.0,2.6153846153846154,0.0
1867,2194,1.0,C20,0.0,4.0,12/01/19,19,4.0,1710627.0,36.0,16342310.0,1.8421052631578947,1.0
1868,2195,0.0,C3,0.0,2.0,10/01/20,4,2.0,109048.0,32.0,0.0,1.0,1.0
1869,2196,0.0,C25,1.0,2.0,12/01/20,24,4.0,2793192.0,36.0,28251450.0,2.125,0.0
1870,2197,1.0,C17,1.0,2.0,09/01/19,9,2.0,739611.0,49.0,-411250.0,1.0,1.0
1871,2198,1.0,C14,0.0,1.0,12/01/20,24,3.0,1834244.0,48.0,35896130.0,3.75,0.0
1872,2199,0.0,C5,2.0,3.0,12/01/20,10,3.0,931700.0,27.0,10752230.0,3.6,0.0
1873,2200,0.0,C15,1.0,1.0,12/01/20,24,3.0,1674144.0,35.0,29040450.0,3.0,0.0
1874,2201,1.0,C19,1.0,2.0,05/01/19,5,2.0,273155.0,32.0,1299750.0,1.6,1.0
1875,2202,0.0,C17,0.0,2.0,12/01/20,4,2.0,135944.0,30.0,310000.0,1.0,0.0
1876,2203,0.0,C7,1.0,2.0,07/01/20,5,2.0,298250.0,31.0,0.0,1.0,1.0
1877,2204,1.0,C4,2.0,1.0,12/01/19,18,1.0,1113822.0,29.0,7285960.0,2.3333333333333335,1.0
1878,2205,1.0,C8,1.0,2.0,12/01/20,9,2.0,280890.0,31.0,3747990.0,2.3333333333333335,0.0
1879,2206,0.0,C5,1.0,1.0,12/01/19,7,1.0,233737.0,25.0,357370.0,1.4285714285714286,1.0
1880,2207,0.0,C2,0.0,1.0,02/01/19,2,1.0,40020.0,34.0,0.0,1.0,1.0
1881,2208,0.0,C6,2.0,3.0,12/01/20,7,3.0,819077.0,24.0,345010.0,1.0,0.0
1882,2209,1.0,C16,1.0,2.0,03/01/19,3,2.0,127017.0,37.0,416990.0,1.0,1.0
1883,2210,0.0,C26,1.0,1.0,12/01/20,21,4.0,2362773.0,39.0,66352800.0,3.2857142857142856,0.0
1884,2211,0.0,C8,0.0,1.0,06/01/19,6,1.0,135336.0,34.0,4008780.0,2.5,1.0
1885,2213,1.0,C24,1.0,1.0,07/01/19,7,1.0,204414.0,58.0,3311100.0,3.0,1.0
1886,2214,0.0,C20,0.0,2.0,12/01/20,6,2.0,540120.0,33.0,1159750.0,1.5,1.0
1887,2215,0.0,C6,1.0,1.0,03/01/19,3,1.0,71403.0,27.0,1282390.0,2.0,0.0
1888,2216,0.0,C16,2.0,2.0,09/01/20,5,2.0,261045.0,31.0,0.0,1.0,1.0
1889,2217,1.0,C4,1.0,3.0,12/01/20,8,3.0,582224.0,36.0,2512630.0,1.75,0.0
1890,2218,1.0,C18,0.0,1.0,09/01/20,5,1.0,104920.0,23.0,150440.0,1.0,1.0
1891,2219,0.0,C25,1.0,2.0,08/01/19,8,3.0,886336.0,33.0,8421010.0,2.75,1.0
1892,2220,0.0,C18,1.0,2.0,07/01/20,7,2.0,413539.0,38.0,200000.0,1.0,1.0
1893,2221,0.0,C19,0.0,3.0,05/01/19,5,3.0,312300.0,33.0,405920.0,1.0,1.0
1894,2223,0.0,C13,1.0,1.0,12/01/20,24,1.0,850608.0,42.0,20412560.0,3.25,0.0
1895,2224,1.0,C27,2.0,1.0,12/01/20,24,1.0,1470984.0,49.0,21687570.0,3.5,0.0
1896,2225,1.0,C1,1.0,1.0,12/01/19,23,1.0,648968.0,37.0,8277880.0,2.260869565217391,1.0
1897,2226,0.0,C16,2.0,2.0,04/01/20,4,2.0,152608.0,31.0,516280.0,1.25,1.0
1898,2227,1.0,C16,1.0,1.0,11/01/20,10,1.0,253570.0,31.0,2306700.0,1.6,1.0
1899,2228,1.0,C27,0.0,1.0,12/01/20,23,2.0,1822589.0,55.0,18916070.0,3.260869565217391,0.0
1900,2229,0.0,C20,2.0,3.0,07/01/20,3,3.0,309915.0,26.0,0.0,1.0,1.0
1901,2230,0.0,C16,2.0,3.0,12/01/20,4,3.0,262512.0,35.0,281160.0,1.0,0.0
1902,2231,1.0,C27,0.0,2.0,12/01/19,12,4.0,941292.0,34.0,8107300.0,1.75,1.0
1903,2232,1.0,C11,1.0,1.0,12/01/19,18,2.0,1317726.0,26.0,13233470.0,2.6666666666666665,1.0
1904,2233,0.0,C8,1.0,2.0,12/01/20,1,2.0,79251.0,37.0,0.0,1.0,0.0
1905,2235,1.0,C10,0.0,1.0,04/01/19,4,1.0,87740.0,30.0,622550.0,1.0,1.0
1906,2236,1.0,C3,0.0,1.0,05/01/19,5,2.0,267860.0,49.0,3408200.0,2.2,1.0
1907,2238,0.0,C17,2.0,2.0,12/01/20,5,2.0,185335.0,29.0,0.0,1.0,1.0
1908,2239,1.0,C27,1.0,3.0,12/01/20,1,3.0,94485.0,46.0,0.0,1.0,0.0
1909,2240,0.0,C5,0.0,3.0,12/01/20,5,3.0,429825.0,33.0,2201350.0,2.2,1.0
1910,2241,0.0,C5,1.0,3.0,12/01/20,14,3.0,710724.0,36.0,4430300.0,1.6428571428571428,0.0
1911,2242,0.0,C3,0.0,2.0,03/01/19,3,2.0,212199.0,35.0,0.0,1.0,1.0
1912,2245,1.0,C19,2.0,2.0,02/01/20,1,2.0,81348.0,33.0,0.0,1.0,1.0
1913,2246,1.0,C2,2.0,2.0,12/01/19,3,2.0,130941.0,28.0,0.0,1.0,1.0
1914,2247,1.0,C9,1.0,1.0,05/01/19,5,1.0,246680.0,30.0,652150.0,1.0,1.0
1915,2248,1.0,C12,2.0,2.0,10/01/20,6,2.0,412980.0,41.0,0.0,1.0,1.0
1916,2249,1.0,C2,1.0,3.0,07/01/20,2,3.0,172492.0,38.0,0.0,1.0,1.0
1917,2250,0.0,C26,1.0,2.0,12/01/19,5,2.0,208305.0,26.0,583160.0,1.0,1.0
1918,2251,0.0,C15,2.0,2.0,12/01/20,24,3.0,2006496.0,39.0,19422760.0,2.375,0.0
1919,2252,1.0,C20,1.0,3.0,05/01/19,5,3.0,507115.0,37.0,1512170.0,1.0,1.0
1920,2253,0.0,C11,1.0,1.0,12/01/19,12,2.0,694464.0,40.0,5901490.0,2.5,1.0
1921,2254,1.0,C4,1.0,1.0,12/01/20,5,1.0,272900.0,23.0,314880.0,1.0,0.0
1922,2255,0.0,C25,0.0,3.0,12/01/20,24,4.0,3203736.0,40.0,36398090.0,2.625,0.0
1923,2256,0.0,C11,0.0,2.0,09/01/19,9,2.0,536796.0,31.0,3770920.0,2.0,1.0
1924,2257,1.0,C22,2.0,2.0,12/01/20,24,2.0,1966392.0,43.0,18076460.0,3.0,0.0
1925,2258,1.0,C14,0.0,3.0,12/01/20,13,3.0,1800760.0,36.0,13170380.0,3.076923076923077,0.0
1926,2259,0.0,C4,2.0,1.0,12/01/20,24,3.0,2140608.0,41.0,13468220.0,2.125,0.0
1927,2260,0.0,C29,2.0,2.0,12/01/20,3,2.0,116757.0,32.0,0.0,1.0,0.0
1928,2261,1.0,C24,1.0,1.0,12/01/20,1,1.0,22132.0,25.0,0.0,1.0,0.0
1929,2263,0.0,C26,0.0,1.0,07/01/19,7,1.0,113512.0,25.0,2481260.0,2.2857142857142856,1.0
1930,2264,1.0,C15,1.0,2.0,09/01/19,9,4.0,662049.0,34.0,3981020.0,1.0,1.0
1931,2265,1.0,C27,1.0,3.0,12/01/19,6,3.0,373458.0,28.0,0.0,1.0,1.0
1932,2267,1.0,C23,1.0,1.0,07/01/19,6,4.0,676332.0,31.0,2945540.0,2.0,1.0
1933,2268,0.0,C24,0.0,2.0,12/01/19,13,3.0,1185691.0,44.0,15313810.0,2.8461538461538463,0.0
1934,2269,0.0,C8,2.0,3.0,09/01/20,6,3.0,276258.0,33.0,0.0,1.0,1.0
1935,2270,1.0,C9,2.0,3.0,12/01/20,4,3.0,312656.0,34.0,232140.0,1.0,1.0
1936,2271,0.0,C2,0.0,1.0,06/01/19,6,2.0,335658.0,38.0,2669780.0,1.5,1.0
1937,2272,1.0,C5,1.0,2.0,12/01/20,23,3.0,2081095.0,46.0,44861920.0,3.4347826086956523,0.0
1938,2273,0.0,C25,2.0,3.0,10/01/20,6,3.0,400452.0,32.0,728680.0,1.5,1.0
1939,2274,1.0,C24,2.0,1.0,02/01/19,2,1.0,42308.0,34.0,116750.0,1.0,1.0
1940,2276,0.0,C29,2.0,3.0,12/01/20,6,3.0,329490.0,33.0,2433060.0,2.0,0.0
1941,2277,1.0,C25,1.0,3.0,12/01/20,4,3.0,335832.0,29.0,0.0,1.0,0.0
1942,2278,1.0,C23,0.0,1.0,03/01/19,3,1.0,54873.0,34.0,1080540.0,2.0,1.0
1943,2279,1.0,C19,2.0,2.0,12/01/20,2,2.0,167264.0,27.0,371110.0,2.0,0.0
1944,2281,0.0,C13,2.0,2.0,10/01/19,1,2.0,51261.0,31.0,0.0,1.0,1.0
1945,2282,1.0,C5,2.0,2.0,09/01/19,3,2.0,203220.0,31.0,375600.0,1.0,1.0
1946,2283,0.0,C19,0.0,1.0,12/01/20,24,2.0,1434336.0,37.0,23264700.0,3.25,0.0
1947,2284,0.0,C12,0.0,2.0,10/01/19,10,3.0,494710.0,31.0,2526560.0,1.6,1.0
1948,2285,1.0,C28,0.0,2.0,06/01/19,4,2.0,160568.0,39.0,0.0,1.0,1.0
1949,2286,1.0,C29,1.0,2.0,12/01/19,6,2.0,185106.0,34.0,110000.0,1.0,1.0
1950,2287,1.0,C28,2.0,2.0,12/01/19,14,2.0,806736.0,34.0,2025190.0,1.2142857142857142,1.0
1951,2288,0.0,C20,0.0,1.0,04/01/19,4,1.0,163040.0,31.0,202160.0,1.0,1.0
1952,2289,1.0,C2,0.0,1.0,12/01/20,24,2.0,1232136.0,47.0,11611790.0,2.0,0.0
1953,2290,1.0,C9,2.0,2.0,12/01/20,1,2.0,57541.0,32.0,0.0,1.0,0.0
1954,2291,1.0,C2,1.0,1.0,02/01/19,2,2.0,124408.0,30.0,0.0,1.0,1.0
1955,2292,0.0,C15,0.0,1.0,01/01/19,1,1.0,12895.0,30.0,0.0,1.0,1.0
1956,2294,1.0,C1,0.0,1.0,12/01/19,3,1.0,76653.0,24.0,0.0,1.0,1.0
1957,2295,0.0,C26,0.0,3.0,12/01/19,9,3.0,1016406.0,41.0,790560.0,1.0,1.0
1958,2296,0.0,C11,0.0,2.0,06/01/20,5,2.0,73805.0,25.0,600000.0,1.0,1.0
1959,2298,0.0,C15,2.0,3.0,12/01/20,1,3.0,77301.0,27.0,0.0,1.0,0.0
1960,2299,1.0,C5,0.0,1.0,12/01/20,24,4.0,3118176.0,42.0,22993970.0,1.875,0.0
1961,2300,1.0,C6,0.0,2.0,10/01/19,3,2.0,242940.0,34.0,0.0,1.0,1.0
1962,2302,0.0,C14,1.0,2.0,11/01/20,7,2.0,150710.0,36.0,0.0,1.0,1.0
1963,2303,0.0,C1,1.0,2.0,12/01/19,9,2.0,927918.0,35.0,2938190.0,1.6666666666666667,1.0
1964,2304,0.0,C15,2.0,3.0,12/01/19,4,3.0,137844.0,28.0,0.0,1.0,1.0
1965,2306,1.0,C27,1.0,1.0,12/01/19,13,1.0,525655.0,31.0,8472750.0,3.076923076923077,1.0
1966,2307,1.0,C29,0.0,1.0,12/01/20,2,1.0,152910.0,25.0,0.0,1.0,0.0
1967,2308,0.0,C21,0.0,1.0,12/01/20,24,2.0,1182720.0,47.0,16350440.0,2.75,0.0
1968,2309,1.0,C9,0.0,2.0,10/01/19,5,2.0,304910.0,36.0,0.0,1.0,1.0
1969,2310,0.0,C6,2.0,1.0,12/01/19,4,1.0,94264.0,31.0,0.0,1.0,1.0
1970,2311,0.0,C20,1.0,2.0,12/01/20,4,2.0,238348.0,33.0,359540.0,1.0,0.0
1971,2313,1.0,C18,1.0,1.0,05/01/19,1,1.0,21780.0,32.0,0.0,1.0,1.0
1972,2314,0.0,C12,1.0,2.0,12/01/20,24,4.0,2096424.0,30.0,52296540.0,2.875,0.0
1973,2315,1.0,C4,2.0,3.0,11/01/19,2,3.0,206120.0,34.0,0.0,1.0,1.0
1974,2318,1.0,C26,2.0,2.0,12/01/20,13,2.0,609063.0,34.0,8973880.0,2.8461538461538463,0.0
1975,2319,0.0,C7,2.0,2.0,02/01/19,2,2.0,75800.0,38.0,106910.0,1.0,1.0
1976,2320,0.0,C28,2.0,1.0,06/01/20,6,1.0,140004.0,29.0,399460.0,1.0,1.0
1977,2321,0.0,C2,1.0,1.0,01/01/19,1,1.0,49659.0,33.0,0.0,1.0,1.0
1978,2322,1.0,C12,0.0,3.0,12/01/20,6,3.0,229338.0,31.0,1886720.0,2.0,0.0
1979,2323,1.0,C23,0.0,1.0,07/01/20,3,1.0,56310.0,25.0,0.0,1.0,1.0
1980,2324,0.0,C19,2.0,1.0,01/01/19,1,1.0,41798.0,34.0,0.0,1.0,1.0
1981,2326,1.0,C25,0.0,3.0,12/01/19,10,3.0,713840.0,33.0,3045080.0,1.3,1.0
1982,2327,1.0,C1,0.0,1.0,12/01/19,10,1.0,650400.0,35.0,1446390.0,1.3,1.0
1983,2329,1.0,C10,0.0,1.0,08/01/20,7,1.0,251573.0,33.0,302530.0,1.0,1.0
1984,2330,1.0,C8,2.0,2.0,11/01/20,5,2.0,404090.0,28.0,159480.0,1.0,1.0
1985,2331,1.0,C2,1.0,2.0,12/01/20,5,2.0,271175.0,23.0,0.0,1.0,0.0
1986,2332,1.0,C4,0.0,1.0,12/01/19,7,1.0,237867.0,24.0,600330.0,1.0,1.0
1987,2333,0.0,C7,0.0,3.0,08/01/20,5,3.0,299510.0,41.0,0.0,1.0,1.0
1988,2334,1.0,C8,1.0,1.0,12/01/20,13,1.0,462735.0,30.0,6320460.0,2.6153846153846154,0.0
1989,2335,0.0,C20,1.0,2.0,09/01/19,4,2.0,269960.0,32.0,0.0,1.0,1.0
1990,2336,0.0,C6,2.0,1.0,10/01/19,5,1.0,195270.0,44.0,155200.0,1.0,1.0
1991,2338,0.0,C27,2.0,2.0,07/01/20,2,2.0,55548.0,30.0,0.0,1.0,1.0
1992,2339,0.0,C10,2.0,2.0,07/01/20,2,2.0,79224.0,34.0,0.0,1.0,1.0
1993,2340,0.0,C28,2.0,2.0,02/01/19,2,2.0,113374.0,33.0,116400.0,1.0,1.0
1994,2342,1.0,C9,1.0,2.0,09/01/19,9,2.0,423918.0,33.0,3700850.0,2.0,1.0
1995,2343,1.0,C2,2.0,2.0,12/01/20,4,2.0,359576.0,25.0,0.0,1.0,0.0
1996,2344,0.0,C16,0.0,3.0,12/01/20,7,3.0,792379.0,34.0,5565300.0,3.142857142857143,0.0
1997,2345,0.0,C27,2.0,3.0,12/01/20,5,3.0,655840.0,25.0,1026920.0,1.6,0.0
1998,2346,0.0,C6,0.0,3.0,11/01/19,1,3.0,71338.0,36.0,0.0,1.0,1.0
1999,2347,0.0,C15,1.0,3.0,12/01/20,9,3.0,492255.0,37.0,3627320.0,2.0,0.0
2000,2348,1.0,C25,2.0,1.0,12/01/20,2,1.0,90018.0,32.0,0.0,1.0,0.0
2001,2350,0.0,C18,2.0,1.0,02/01/19,2,1.0,47090.0,38.0,0.0,1.0,1.0
2002,2351,0.0,C5,2.0,1.0,12/01/19,4,1.0,124496.0,31.0,0.0,1.0,1.0
2003,2354,0.0,C18,0.0,2.0,12/01/19,13,3.0,1207011.0,32.0,6959340.0,1.9230769230769231,1.0
2004,2355,1.0,C3,0.0,2.0,06/01/19,6,2.0,379890.0,32.0,1916140.0,2.0,1.0
2005,2356,0.0,C28,1.0,2.0,04/01/20,4,2.0,236388.0,40.0,600000.0,1.0,1.0
2006,2357,1.0,C4,1.0,1.0,12/01/20,16,1.0,390048.0,34.0,1824010.0,1.1875,0.0
2007,2358,0.0,C4,0.0,1.0,08/01/19,8,1.0,271208.0,40.0,2319860.0,1.75,1.0
2008,2360,1.0,C15,1.0,3.0,12/01/20,1,3.0,93751.0,24.0,0.0,1.0,0.0
